step,loss
170,1.1470866203308105
171,0.962627649307251
172,0.8558685183525085
173,0.9738891124725342
174,1.036094069480896
175,1.1560362577438354
176,0.9453827738761902
177,1.0309051275253296
178,1.022788405418396
179,0.7859448790550232
180,1.0602025985717773
181,0.8037446141242981
182,0.8437585234642029
183,1.0887069702148438
184,1.0415056943893433
185,1.1652740240097046
186,0.8639495968818665
187,0.8682389855384827
188,0.9127098321914673
189,0.9409536719322205
190,0.759115993976593
191,0.6567837595939636
192,0.9359948039054871
193,0.8830358386039734
194,0.7251142263412476
195,1.0337419509887695
196,0.9375178813934326
197,0.6457041501998901
198,1.17180597782135
199,1.2504804134368896
200,0.8041453957557678
201,0.8313183784484863
202,0.443365216255188
203,0.6085529923439026
204,0.748142421245575
205,1.1144957542419434
206,0.7632007002830505
207,0.9427531361579895
208,1.0452992916107178
209,0.7551838159561157
210,0.9855425953865051
211,1.0675978660583496
212,0.7233744263648987
213,0.9162687659263611
214,0.8146901726722717
215,0.6947166323661804
216,1.3379158973693848
217,0.9610859155654907
218,0.7875215411186218
219,0.8251258730888367
220,0.7019550800323486
221,0.8658863306045532
222,0.7451433539390564
223,0.8617857098579407
224,0.8201990127563477
225,0.7720237970352173
226,1.0314140319824219
227,0.9699859023094177
228,0.886012852191925
229,0.8412346839904785
230,0.8312716484069824
231,0.9620915055274963
232,0.9883500933647156
233,0.8300530910491943
234,0.9428364038467407
235,0.9281493425369263
236,0.6899678707122803
237,0.8946273326873779
238,0.7855604290962219
239,0.9613926410675049
240,0.9324393272399902
241,0.9428148865699768
242,0.7753224968910217
243,0.9721727967262268
244,0.8171221017837524
245,0.7685889005661011
246,0.6820911765098572
247,1.0474692583084106
248,0.7999460697174072
249,1.0290719270706177
250,1.0451465845108032
251,0.624159038066864
252,0.6871600151062012
253,0.7640201449394226
254,1.0523778200149536
255,1.1589524745941162
256,1.039792537689209
257,0.8889307975769043
258,0.995708703994751
259,0.90485018491745
260,0.7224328517913818
261,0.6236616373062134
262,0.8511518239974976
263,0.6339412331581116
264,0.7678686380386353
265,0.6060978770256042
266,1.0495846271514893
267,1.0886156558990479
268,1.1933597326278687
269,1.0393733978271484
270,1.1208710670471191
271,0.8636882305145264
272,1.116294264793396
273,1.3274543285369873
274,1.1071871519088745
275,0.9442279934883118
276,0.9651848077774048
277,0.7960375547409058
278,0.8409651517868042
279,0.9631058573722839
280,0.9616381525993347
281,0.7089927196502686
282,0.6879572868347168
283,0.9042462706565857
284,0.8587716817855835
285,0.749897301197052
286,0.9700716137886047
287,0.9750617742538452
288,0.9119536876678467
289,1.1444004774093628
290,0.701346218585968
291,0.995701253414154
292,1.3001008033752441
293,1.0240401029586792
294,1.02396821975708
295,0.9325308203697205
296,0.9291494488716125
297,1.0254535675048828
298,1.096380591392517
299,1.0933287143707275
300,0.9806816577911377
301,0.8689915537834167
302,0.8571441769599915
303,0.7326086163520813
304,1.212038278579712
305,0.8042183518409729
306,1.0440829992294312
307,0.9081735014915466
308,0.8295525908470154
309,1.088261604309082
310,0.9857956767082214
311,0.8776547908782959
312,0.6676934957504272
313,0.893158495426178
314,0.6992278695106506
315,0.8219119906425476
316,0.5837643146514893
317,1.0107710361480713
318,0.8287587761878967
319,0.9217541813850403
320,0.7313109040260315
321,0.8707031607627869
322,0.9750680923461914
323,0.9689410924911499
324,0.6625274419784546
325,0.9043585062026978
326,0.7370697855949402
327,0.8462559580802917
328,0.9340088963508606
329,0.7721185088157654
330,0.7142775058746338
331,0.9480393528938293
332,0.7700573205947876
333,0.6955499649047852
334,0.9970417022705078
335,0.9576412439346313
336,1.1386797428131104
337,0.5929235219955444
338,0.97010338306427
339,0.7441174983978271
340,0.9880911111831665
341,0.5440136194229126
342,1.0012202262878418
343,0.8091837763786316
344,0.9600986838340759
345,0.8026216626167297
346,0.966845691204071
347,0.7624083757400513
348,0.6148931980133057
349,0.7646313905715942
350,0.8742133975028992
351,0.8520922064781189
352,0.9328676462173462
353,0.43494725227355957
354,0.7257430553436279
355,0.7270387411117554
356,0.9126948118209839
357,0.8681046366691589
358,0.958576500415802
359,0.9553965330123901
360,0.826752781867981
361,1.1405513286590576
362,0.8394753932952881
363,0.7007097601890564
364,0.8123217821121216
365,0.8718226552009583
366,1.0370811223983765
367,0.8448647260665894
368,0.6920093297958374
369,0.6306811571121216
370,1.2399041652679443
371,0.5753868818283081
372,1.003584384918213
373,0.9548814296722412
374,0.8225299119949341
375,0.6519466042518616
376,0.8708166480064392
377,0.7417579889297485
378,1.0099613666534424
379,0.7042919397354126
380,0.7424250245094299
381,0.867859959602356
382,0.7417601943016052
383,0.5769479274749756
384,0.7482507228851318
385,0.7607371211051941
386,0.7586905360221863
387,0.7779529690742493
388,0.9837126731872559
389,0.7080373167991638
390,1.1954947710037231
391,0.9705584049224854
392,0.9827932715415955
393,0.7290399670600891
394,0.9447781443595886
395,0.9011805057525635
396,0.9591317176818848
397,0.9421197175979614
398,1.0535589456558228
399,0.8115695118904114
400,0.7770757675170898
401,0.5030301213264465
402,1.1679936647415161
403,0.9449038505554199
404,0.9522371292114258
405,0.9651598930358887
406,0.6153409481048584
407,0.7582674026489258
408,0.9885076284408569
409,0.8058982491493225
410,0.7693505883216858
411,1.120662808418274
412,0.8075132369995117
413,0.7993651628494263
414,0.7994917631149292
415,0.9994806051254272
416,0.907935619354248
417,0.6828230023384094
418,1.0063552856445312
419,0.7829645872116089
420,0.7090434432029724
421,0.6596167087554932
422,0.6880393624305725
423,0.660420298576355
424,0.9491180181503296
425,0.7084730267524719
426,0.8523657917976379
427,0.8565834164619446
428,0.9342913627624512
429,0.7498008012771606
430,0.8624916076660156
431,0.9798349142074585
432,0.9351021647453308
433,0.8136335611343384
434,0.8274645209312439
435,1.044053554534912
436,0.8410569429397583
437,1.0021350383758545
438,0.9061659574508667
439,0.7026734352111816
440,0.8087494373321533
441,0.9344432950019836
442,0.8076076507568359
443,1.0276484489440918
444,0.8656638264656067
445,0.5495936870574951
446,0.8152076601982117
447,0.6940517425537109
448,0.881258487701416
449,0.6090169548988342
450,0.8537935018539429
451,0.8581399917602539
452,0.5333836674690247
453,1.044540286064148
454,0.7549015879631042
455,0.9058071374893188
456,0.8512780070304871
457,0.7438350319862366
458,0.8222233653068542
459,0.7239902019500732
460,0.9633325934410095
461,0.7173805236816406
462,0.5950745344161987
463,0.5599814653396606
464,0.820218563079834
465,0.9720659255981445
466,0.5988162159919739
467,0.776698648929596
468,0.7845791578292847
469,0.7277620434761047
470,0.8551582098007202
471,0.6573724150657654
472,0.9652554988861084
473,0.8945938944816589
474,0.9553056955337524
475,0.7742957472801208
476,0.9439311623573303
477,1.0150699615478516
478,0.8761869072914124
479,0.7328490614891052
480,0.7182902693748474
481,0.9610103964805603
482,0.9219939112663269
483,0.8759527206420898
484,0.7494016289710999
485,0.9370090961456299
486,0.6491978764533997
487,0.8831047415733337
488,0.8985182046890259
489,0.7277532815933228
490,0.9334783554077148
491,0.8233271837234497
492,0.7995075583457947
493,0.9702250361442566
494,0.7622584104537964
495,0.6243501901626587
496,0.9365581274032593
497,0.681309163570404
498,0.8424732685089111
499,1.0755281448364258
500,0.9727184176445007
501,0.7179294228553772
502,0.7871148586273193
503,0.5467748045921326
504,0.9521433711051941
505,1.2387844324111938
506,0.726216197013855
507,0.8373973965644836
508,0.5938543677330017
509,0.9155036211013794
510,1.0067739486694336
511,1.0074659585952759
512,0.915764570236206
513,0.6887758374214172
514,0.5886936783790588
515,0.8113002777099609
516,0.9702656865119934
517,0.7122572660446167
518,1.0210951566696167
519,1.2055381536483765
520,0.6782308220863342
521,0.847431480884552
522,0.9993594288825989
523,0.8886392116546631
524,0.8373069763183594
525,0.6763997673988342
526,0.6406006217002869
527,0.7050004005432129
528,0.7418356537818909
529,0.7255961894989014
530,0.5576550960540771
531,0.885570228099823
532,0.9261829257011414
533,0.8255472183227539
534,0.9113615155220032
535,0.8769578337669373
536,0.8595254421234131
537,0.8615519404411316
538,0.9342155456542969
539,0.8225892782211304
540,0.7987958192825317
541,0.8691945672035217
542,0.6967079639434814
543,0.7234039306640625
544,0.6601870059967041
545,0.7938958406448364
546,0.9290279746055603
547,0.8274739384651184
548,0.8907544612884521
549,0.6726226806640625
550,0.9660509824752808
551,1.0035473108291626
552,0.6162359118461609
553,0.5910031199455261
554,0.6582990288734436
555,0.9056282639503479
556,0.579448401927948
557,0.6136037707328796
558,1.0724414587020874
559,0.8248894810676575
560,0.9829351305961609
561,1.0286719799041748
562,0.8737822771072388
563,0.8022763133049011
564,0.8154833912849426
565,0.8534286022186279
566,0.8088071346282959
567,0.9871468544006348
568,0.9177493453025818
569,0.7222082018852234
570,0.44515401124954224
571,1.0174884796142578
572,0.7457420229911804
573,0.9799367785453796
574,0.5768999457359314
575,1.0798784494400024
576,0.8334125280380249
577,0.7515393495559692
578,0.6143953800201416
579,0.7442643046379089
580,1.0249688625335693
581,0.8969669938087463
582,0.9532485008239746
583,0.8277124166488647
584,0.7237902283668518
585,0.7149832844734192
586,0.8224973082542419
587,0.7520645260810852
588,0.9272291660308838
589,0.9446361064910889
590,0.855354368686676
591,0.9300100207328796
592,0.8266869783401489
593,0.8402911424636841
594,0.7814695835113525
595,1.0967313051223755
596,0.5108256936073303
597,0.5233981609344482
598,0.5528076887130737
599,0.6522356867790222
600,0.6821767091751099
601,0.5640668869018555
602,0.7702934145927429
603,0.7417386174201965
604,1.0514094829559326
605,0.7643281817436218
606,0.7179573178291321
607,0.9070814251899719
608,0.757733166217804
609,0.5479788780212402
610,0.9352987408638
611,0.7435637712478638
612,0.9710214138031006
613,0.7059125900268555
614,0.8802965879440308
615,0.5740857124328613
616,0.7700652480125427
617,0.5981431007385254
618,0.727273166179657
619,0.838024914264679
620,0.8331515192985535
621,0.7723096013069153
622,0.9057756662368774
623,0.6762521266937256
624,0.899174690246582
625,0.831570565700531
626,0.8880922794342041
627,0.7763490676879883
628,0.9897434711456299
629,0.7667109966278076
630,0.8766570091247559
631,0.9213938117027283
632,1.0714387893676758
633,1.0035860538482666
634,0.8737568855285645
635,0.7824355363845825
636,1.0469334125518799
637,1.0467820167541504
638,1.0449674129486084
639,1.0283567905426025
640,0.5900458693504333
641,0.9536184668540955
642,0.9882599115371704
643,1.1302332878112793
644,0.8783475160598755
645,1.3340636491775513
646,0.8611774444580078
647,0.9428313970565796
648,1.1996537446975708
649,1.2267998456954956
650,0.7504578232765198
651,0.8634350895881653
652,1.0934083461761475
653,1.3632159233093262
654,1.0556343793869019
655,0.8820932507514954
656,0.7571732401847839
657,0.7052795886993408
658,1.1761537790298462
659,0.8491510152816772
660,0.9509890675544739
661,0.870572030544281
662,1.1144787073135376
663,0.8168105483055115
664,1.0203189849853516
665,0.5922278761863708
666,1.0925863981246948
667,1.0060373544692993
668,1.1408698558807373
669,0.8733673691749573
670,0.8414468169212341
671,0.9554824829101562
672,1.059869408607483
673,1.1554155349731445
674,1.0597445964813232
675,1.164422631263733
676,0.7948720455169678
677,0.6811034083366394
678,0.9006391763687134
679,0.9120743274688721
680,0.9330061674118042
681,1.2217378616333008
682,0.8997095227241516
683,0.9845927953720093
684,0.727452278137207
685,0.9234494566917419
686,1.098340392112732
687,0.7959853410720825
688,0.7060144543647766
689,0.7898511290550232
690,0.9658843278884888
691,1.0694786310195923
692,0.9479935169219971
693,1.0849894285202026
694,0.738497257232666
695,0.7176867127418518
696,1.0053631067276
697,0.9455755949020386
698,0.8046709299087524
699,1.2201917171478271
700,0.9912868738174438
701,1.1317381858825684
702,0.8905918002128601
703,1.0760502815246582
704,0.9698163866996765
705,1.2263118028640747
706,0.8699767589569092
707,0.7479868531227112
708,0.9890945553779602
709,0.8891105651855469
710,1.040977120399475
711,0.9661134481430054
712,0.8386203646659851
713,0.9249830842018127
714,0.8372462391853333
715,0.9952052235603333
716,0.8461976647377014
717,1.2076160907745361
718,1.0406310558319092
719,0.8019335865974426
720,0.9165318012237549
721,1.0503957271575928
722,0.8664318919181824
723,1.0305875539779663
724,0.9054619669914246
725,0.9959166646003723
726,0.7194846868515015
727,0.9587379097938538
728,0.9158368110656738
729,0.7953845858573914
730,0.7887691855430603
731,0.8625946640968323
732,0.8955773115158081
733,0.9714975953102112
734,0.8193635940551758
735,0.899689793586731
736,0.6230067610740662
737,1.2100492715835571
738,1.0491433143615723
739,1.1894662380218506
740,0.8192690014839172
741,0.8564308881759644
742,0.9914867281913757
743,1.07319176197052
744,1.0811582803726196
745,1.0229849815368652
746,0.867567777633667
747,0.935565173625946
748,0.9890414476394653
749,0.9244258403778076
750,0.7723250389099121
751,0.924552321434021
752,0.9426781535148621
753,1.3032373189926147
754,0.7745980024337769
755,0.7964361310005188
756,0.9410937428474426
757,0.9714711308479309
758,1.0778254270553589
759,0.9528499245643616
760,0.8253004550933838
761,0.8376502990722656
762,0.8211864233016968
763,0.6906158924102783
764,1.0346325635910034
765,0.9823150038719177
766,0.8450433611869812
767,0.7544040083885193
768,0.8952807188034058
769,0.6179141998291016
770,0.8514775037765503
771,0.9425551295280457
772,0.769422173500061
773,0.9747018814086914
774,0.8827213644981384
775,0.9683706164360046
776,0.9411166310310364
777,1.1188431978225708
778,0.933029055595398
779,0.876864492893219
780,0.9309356808662415
781,0.8708226680755615
782,0.7564775943756104
783,0.7633981704711914
784,0.8081088662147522
785,0.9917275309562683
786,0.7983049154281616
787,1.0640218257904053
788,0.8003588914871216
789,1.1012827157974243
790,0.7733706831932068
791,1.0057474374771118
792,0.7119894623756409
793,0.8134306073188782
794,0.9249784350395203
795,0.7421660423278809
796,1.2338719367980957
797,1.1528018712997437
798,0.8380089998245239
799,0.9875030517578125
800,0.9214836955070496
801,0.8628655672073364
802,0.9683229327201843
803,0.8381104469299316
804,0.917411744594574
805,0.9200084805488586
806,1.0173158645629883
807,0.8804200291633606
808,0.950691282749176
809,0.8861669898033142
810,0.9488266706466675
811,1.1265699863433838
812,0.96924889087677
813,0.9681915044784546
814,0.7539780139923096
815,0.7984857559204102
816,0.7915213108062744
817,0.8168504238128662
818,1.0107777118682861
819,0.8401488065719604
820,0.9774714708328247
821,1.0735032558441162
822,0.8983293771743774
823,0.8698301315307617
824,1.0189080238342285
825,1.1936750411987305
826,0.8603044748306274
827,0.7613392472267151
828,0.8436481356620789
829,0.8014256954193115
830,0.9445213079452515
831,0.9463545083999634
832,0.9009407758712769
833,1.1131014823913574
834,0.8746802806854248
835,0.8910072445869446
836,0.7846489548683167
837,1.1034538745880127
838,0.6866307854652405
839,0.949441134929657
840,0.9515565633773804
841,0.8443525433540344
842,0.7778649926185608
843,0.923050045967102
844,1.0201388597488403
845,1.0743427276611328
846,0.934476375579834
847,1.0070382356643677
848,0.9791944026947021
849,1.1482752561569214
850,0.8850959539413452
851,0.7320997714996338
852,0.6033804416656494
853,0.8774762153625488
854,0.8185030817985535
855,0.8886393904685974
856,0.8943725228309631
857,1.1012139320373535
858,0.81646728515625
859,0.8330050706863403
860,0.8194188475608826
861,1.0588539838790894
862,0.7168757319450378
863,0.81695955991745
864,0.8736559152603149
865,0.9820367097854614
866,0.9483662843704224
867,0.8546098470687866
868,0.5444684028625488
869,0.886411190032959
870,0.8729265332221985
871,0.7558429837226868
872,0.8563742637634277
873,0.9442096948623657
874,0.9635818600654602
875,0.9192562699317932
876,1.0029865503311157
877,0.9178702235221863
878,0.9656431078910828
879,0.7554513812065125
880,1.1185517311096191
881,1.0565723180770874
882,0.9116771221160889
883,0.9119420647621155
884,0.8027272820472717
885,0.818385124206543
886,0.8603915572166443
887,1.0356159210205078
888,1.0194554328918457
889,0.8977060914039612
890,0.9984897971153259
891,0.8785936236381531
892,0.7411403656005859
893,0.7031006217002869
894,0.9045872688293457
895,0.9390499591827393
896,0.7755768895149231
897,1.2181932926177979
898,0.8771750926971436
899,1.4732519388198853
900,0.8855460286140442
901,0.7240306735038757
902,0.814578652381897
903,0.9393287301063538
904,0.8868737816810608
905,0.7800567746162415
906,0.9531338810920715
907,0.8149622082710266
908,0.8643493056297302
909,1.048220157623291
910,1.2757254838943481
911,0.8211413621902466
912,1.1243816614151
913,0.957781970500946
914,1.002804160118103
915,1.0136243104934692
916,0.9394450187683105
917,0.9412937164306641
918,0.922898530960083
919,0.7908289432525635
920,1.0207916498184204
921,1.1345593929290771
922,0.7938847541809082
923,1.0417704582214355
924,0.7262093424797058
925,0.9634112119674683
926,1.137813925743103
927,0.9083990454673767
928,0.9174668788909912
929,0.8927903771400452
930,0.8465620279312134
931,1.0652809143066406
932,1.0608069896697998
933,0.7751840353012085
934,1.0437196493148804
935,1.1226049661636353
936,1.0450063943862915
937,0.7571829557418823
938,0.7942267656326294
939,0.8696861267089844
940,0.9573922157287598
941,0.8377148509025574
942,1.0329018831253052
943,0.9732785820960999
944,0.8181437849998474
945,0.6385842561721802
946,1.0128405094146729
947,1.0211607217788696
948,0.8892323970794678
949,1.1574053764343262
950,0.7645882964134216
951,0.8999966382980347
952,0.8100592494010925
953,0.879118025302887
954,0.8717858791351318
955,1.0907838344573975
956,0.8959619402885437
957,0.7976166009902954
958,0.9672368764877319
959,0.929419755935669
960,0.812200129032135
961,0.9532057046890259
962,0.8577232360839844
963,1.040252923965454
964,0.9953270554542542
965,0.8206806778907776
966,0.845453143119812
967,0.7287819981575012
968,1.027884602546692
969,0.8063234090805054
970,0.8327134251594543
971,1.0523017644882202
972,0.9278855323791504
973,0.7551601529121399
974,1.1158227920532227
975,1.1348291635513306
976,0.8903191089630127
977,0.7170944213867188
978,0.8740594387054443
979,0.9087205529212952
980,1.0530683994293213
981,1.0867509841918945
982,0.8879832625389099
983,0.9978666305541992
984,0.8038972020149231
985,0.7303048968315125
986,1.089789628982544
987,0.8814547657966614
988,0.9956157803535461
989,0.7550655007362366
990,0.898025393486023
991,0.8969085812568665
992,0.9650022387504578
993,0.8053744435310364
994,1.083145260810852
995,0.855064332485199
996,0.8944818377494812
997,0.9365395903587341
998,0.7186111807823181
999,0.7142152786254883
1000,0.8385342955589294
1001,1.02324378490448
1002,0.8485622406005859
1003,0.8070563673973083
1004,0.7523720860481262
1005,1.199820637702942
1006,0.7704923748970032
1007,0.7842102646827698
1008,0.797224760055542
1009,0.9238911867141724
1010,0.9216748476028442
1011,0.9192408323287964
1012,0.9040831327438354
1013,0.9773658514022827
1014,0.8239566683769226
1015,0.9402754902839661
1016,0.9219873547554016
1017,1.0337733030319214
1018,0.7409428954124451
1019,0.7250069379806519
1020,0.7516430020332336
1021,1.1664468050003052
1022,1.0372018814086914
1023,0.9786733388900757
1024,0.8732646107673645
1025,0.8453806042671204
1026,0.7019363045692444
1027,1.0785139799118042
1028,1.0017516613006592
1029,1.1032291650772095
1030,0.7461771965026855
1031,0.7846054434776306
1032,1.0572282075881958
1033,1.1588740348815918
1034,0.7150058150291443
1035,1.0020734071731567
1036,1.0337634086608887
1037,0.8190176486968994
1038,0.8661170601844788
1039,0.7835047245025635
1040,0.7953047752380371
1041,1.0493744611740112
1042,0.9479798674583435
1043,0.7250831723213196
1044,0.7246623635292053
1045,0.8198679685592651
1046,0.7138773202896118
1047,1.095469355583191
1048,0.6981722712516785
1049,0.930457592010498
1050,1.1387697458267212
1051,0.7016019225120544
1052,1.125632643699646
1053,0.7679257392883301
1054,0.9413575530052185
1055,0.9534337520599365
1056,0.9830352663993835
1057,0.8717632293701172
1058,0.902080774307251
1059,0.9565504789352417
1060,0.8969690203666687
1061,0.9308043718338013
1062,0.9208816289901733
1063,1.104144811630249
1064,0.7449344396591187
1065,0.6058201789855957
1066,0.7715107798576355
1067,0.7017338275909424
1068,0.9562415480613708
1069,0.7109922766685486
1070,0.8177482485771179
1071,0.9339333772659302
1072,0.7066335678100586
1073,0.7996684312820435
1074,1.0097068548202515
1075,0.7721456289291382
1076,0.7885007262229919
1077,0.8835559487342834
1078,0.7143158912658691
1079,0.9857446551322937
1080,0.9378145337104797
1081,0.6916989088058472
1082,0.8559069633483887
1083,0.8123586773872375
1084,0.7905728816986084
1085,0.7804280519485474
1086,0.7415241599082947
1087,0.918610692024231
1088,1.0827209949493408
1089,1.061753749847412
1090,0.7241244316101074
1091,0.833116352558136
1092,0.7512126564979553
1093,0.7787110209465027
1094,0.8801478147506714
1095,0.8050073385238647
1096,0.8322015404701233
1097,0.9351184368133545
1098,0.7346040606498718
1099,0.7665870785713196
1100,0.8182941675186157
1101,0.9568811058998108
1102,0.9372376203536987
1103,0.8824158310890198
1104,0.6975970268249512
1105,0.7515898942947388
1106,0.7101710438728333
1107,0.9868701100349426
1108,0.9004515409469604
1109,0.7854035496711731
1110,0.8924370408058167
1111,0.5977020859718323
1112,0.7809916138648987
1113,0.6017935872077942
1114,0.9108152985572815
1115,0.8925262093544006
1116,0.7900246977806091
1117,0.8231874108314514
1118,0.6291822195053101
1119,0.9667840600013733
1120,1.0129330158233643
1121,0.8730685710906982
1122,0.7824912071228027
1123,0.9068675637245178
1124,0.9682651162147522
1125,0.8950942158699036
1126,1.0637375116348267
1127,0.6341307759284973
1128,0.9083337187767029
1129,0.662056565284729
1130,0.8298899531364441
1131,0.7424225211143494
1132,0.8591504693031311
1133,0.8646115660667419
1134,0.728294312953949
1135,0.8598306775093079
1136,0.8956812620162964
1137,0.6559164524078369
1138,0.9496672749519348
1139,0.7412420511245728
1140,0.6955808401107788
1141,0.8481271266937256
1142,0.7518438100814819
1143,0.9703060388565063
1144,0.8226092457771301
1145,0.6123283505439758
1146,0.8639545440673828
1147,0.875278115272522
1148,1.0999796390533447
1149,0.9802056550979614
1150,0.8760068416595459
1151,1.0273914337158203
1152,0.6664819121360779
1153,0.7462096214294434
1154,0.723402202129364
1155,0.7552161812782288
1156,0.6193758249282837
1157,1.1017366647720337
1158,0.7018678188323975
1159,0.8716790676116943
1160,0.8497641086578369
1161,0.7705358266830444
1162,0.9463648796081543
1163,0.8593400120735168
1164,0.7932809591293335
1165,0.7234273552894592
1166,0.8323706388473511
1167,0.934826672077179
1168,0.8145392537117004
1169,0.6926886439323425
1170,0.930981457233429
1171,0.7337108254432678
1172,0.8724297285079956
1173,1.0001929998397827
1174,0.6574228405952454
1175,0.7931440472602844
1176,0.5925799608230591
1177,1.1666152477264404
1178,0.6811345815658569
1179,0.8539154529571533
1180,0.731490969657898
1181,0.6638329029083252
1182,0.7673241496086121
1183,0.8407437205314636
1184,0.9640332460403442
1185,0.9122753143310547
1186,0.9183155298233032
1187,0.7752071619033813
1188,0.9062352776527405
1189,0.9550658464431763
1190,0.8390886187553406
1191,0.8332798480987549
1192,0.6878769397735596
1193,0.8166162371635437
1194,0.8163759708404541
1195,0.743125319480896
1196,0.7065315246582031
1197,0.8381712436676025
1198,0.6860233545303345
1199,0.951106071472168
1200,0.7909740209579468
1201,0.8059187531471252
1202,0.8394970893859863
1203,0.8085673451423645
1204,0.7846018075942993
1205,0.7550827860832214
1206,0.8686462640762329
1207,0.9222754836082458
1208,0.920478105545044
1209,0.885210394859314
1210,0.935652494430542
1211,0.8465468883514404
1212,0.7116351127624512
1213,0.9131133556365967
1214,0.7439292669296265
1215,0.7780894637107849
1216,0.8302983641624451
1217,0.8043405413627625
1218,0.8502460718154907
1219,1.015528678894043
1220,0.8550515174865723
1221,0.9285876750946045
1222,0.9174954891204834
1223,0.8348987698554993
1224,0.9697470664978027
1225,0.6801444888114929
1226,0.912494421005249
1227,0.8997259140014648
1228,0.9151426553726196
1229,0.8491776585578918
1230,0.7362464666366577
1231,0.8604918122291565
1232,1.1757944822311401
1233,0.882009744644165
1234,0.7371616959571838
1235,1.0133802890777588
1236,0.8723574876785278
1237,0.9071454405784607
1238,0.8584569096565247
1239,0.9101607203483582
1240,0.754033088684082
1241,0.9080793857574463
1242,1.004787564277649
1243,0.8059409260749817
1244,0.7699107527732849
1245,0.6374897956848145
1246,0.6878760457038879
1247,0.776989221572876
1248,0.9465295672416687
1249,0.7823728322982788
1250,0.8273789286613464
1251,0.9186715483665466
1252,0.7329935431480408
1253,0.8404077291488647
1254,0.857647716999054
1255,0.7029311656951904
1256,0.8773314356803894
1257,0.7985051870346069
1258,0.7135181427001953
1259,0.9382106065750122
1260,0.9008933901786804
